i , Uh , Ur , E.Uh , E.Ur
1057,0.380432,1.46346,0.380432,1.46346
1058,0.379969,1.46256,0.379969,1.46256
1059,0.379507,1.46165,0.379507,1.46165
1060,0.379046,1.46075,0.379046,1.46075
1061,0.378585,1.45985,0.378585,1.45985
1062,0.378124,1.45895,0.378124,1.45895
1063,0.377664,1.45805,0.377664,1.45805
1064,0.377204,1.45715,0.377204,1.45715
1065,0.376745,1.45626,0.376745,1.45626
1066,0.376286,1.45536,0.376286,1.45536
1067,0.375828,1.45446,0.375828,1.45446
1068,0.375371,1.45356,0.375371,1.45356
1069,0.374914,1.45267,0.374914,1.45267
1070,0.374458,1.45177,0.374458,1.45177
1071,0.374002,1.45087,0.374002,1.45087
